Cell,Cycle No,Step name,Step No,Start,End,Current_min,Current_max,Capacity_min,Capacity_max,Volt_min,Volt_max,Power_min_W,Power_max_W,Duration_s,c_rate
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,1,Rest,3,2025-11-26 12:25:11.920,2025-11-26 12:55:12.125,0.0,0.0,0.0,0.0,2.503505,2.646574,0.0,0.0,1800.0,0.0
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,1,Rest,7,2025-11-26 15:47:35.615,2025-11-26 16:17:35.694,0.0,0.0,0.0,0.0,3.339566,3.646959,0.0,0.0,1800.0,0.0
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,1,Rest,11,2025-11-26 20:54:59.818,2025-11-26 21:25:00.170,0.0,0.0,0.0,0.0,2.500576,2.737142,0.0,0.0,1800.0,0.0
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,2,CP_Chg,4,2025-11-26 21:25:00.204,2025-11-26 21:41:27.476,27.69,32.66,0.0,7.965,2.755354,3.25,89.995381745,90.005474612,987.0,0.22
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,2,CP_Chg,5,2025-11-26 21:41:27.506,2025-11-27 00:17:14.608,50.0,55.11,0.0,137.775,3.265928,3.600002,179.99369008,180.000317193,9347.0,0.37
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,2,CP_Chg,6,2025-11-27 00:17:14.627,2025-11-27 00:17:18.966,73.98,74.88,0.0,0.091,3.605878,3.650017,269.99947543,270.030115327,4.0,0.5
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,2,CP_DChg,8,2025-11-27 00:47:18.507,2025-11-27 00:47:18.507,75.5,75.5,0.0,0.001,3.310062,3.310062,249.909452606,249.909452606,0.0,0.5
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,2,CP_DChg,9,2025-11-27 00:47:18.538,2025-11-27 01:19:47.722,54.48,55.38,0.0,29.943,3.249999,3.304149,179.9906527,180.000359145,1949.0,0.37
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,2,CP_DChg,10,2025-11-27 01:19:47.753,2025-11-27 05:27:13.717,27.4,35.99,0.0,115.946,2.499988,3.284279,89.985675567,90.000530762,14846.0,0.24
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,2,Rest,7,2025-11-27 00:17:19.002,2025-11-27 00:47:18.480,0.0,0.0,0.0,0.0,3.344747,3.6433,0.0,0.0,1799.0,0.0
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,2,Rest,11,2025-11-27 05:27:13.748,2025-11-27 05:57:13.584,0.0,0.0,0.0,0.0,2.503044,2.727521,0.0,0.0,1800.0,0.0
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,3,CP_Chg,4,2025-11-27 05:57:13.612,2025-11-27 06:14:13.698,27.69,32.81,0.0,8.233,2.743337,3.250001,89.995136371,90.005145813,1020.0,0.22
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,3,CP_Chg,5,2025-11-27 06:14:13.719,2025-11-27 08:49:57.830,50.0,55.1,0.0,137.796,3.266687,3.600003,179.993468057,180.000057032,9344.0,0.37
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,3,CP_Chg,6,2025-11-27 08:49:57.858,2025-11-27 08:50:02.215,73.98,74.79,0.0,0.089,3.610323,3.650049,269.99970962699996,270.030135931,4.0,0.5
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,3,CP_DChg,8,2025-11-27 09:20:01.799,2025-11-27 09:20:01.799,75.5,75.5,0.0,0.0,3.301529,3.301529,249.26533055000002,249.26533055000002,0.0,0.5
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,3,CP_DChg,9,2025-11-27 09:20:01.820,2025-11-27 09:58:34.125,54.42,55.38,0.0,35.493,3.25,3.307453,179.990200557,180.000511838,2312.0,0.37
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,3,CP_DChg,10,2025-11-27 09:58:34.146,2025-11-27 13:53:59.677,27.4,36.0,0.0,110.568,2.499966,3.284004,89.98739115500001,90.00186182799999,14126.0,0.24
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,3,Rest,7,2025-11-27 08:50:02.237,2025-11-27 09:20:01.777,0.0,0.0,0.0,0.0,3.34625,3.646546,0.0,0.0,1800.0,0.0
RD_LFP_ConstantPower_REPT_TS_150_0090_0_100,3,Rest,11,2025-11-27 13:53:59.701,2025-11-27 14:24:00.671,0.0,0.0,0.0,0.0,2.500413,2.74071,0.0,0.0,1801.0,0.0
